year,month,SF,Psaf,SPI3,SFp,Px,Px0,SFx0,Px1,SFx1,Px2,SFx2,Px3,SFx3,Px4,SFx4,Px5,SFx5,Px6,SFx6,Px7,SFx7,Px8,SFx8,Px9,SFx9,Px10,SFx10,Px11,SFx11,Px12,SFx12,Px13,SFx13,Px14,SFx14,Px15,SFx15,Px16,SFx16,Px17,SFx17,Px18,SFx18,Px19,SFx19,Px20,SFx20,Px21,SFx21,Px22,SFx22,Px23,SFx23,Px24,SFx24,SFx
2005,10,242.428896,347.5172187756,0.6738272622263022,260.42208910942713,380.9798405025372,388.4358233458538,277.4895430068873,241.52029004207515,177.23609651985484,436.14048771446994,302.4004513661095,444.2861658276069,359.0485734703317,423.79814254835355,290.3058952515191,494.6690957563213,368.7307115193463,529.248167466307,601.1424987831093,310.55611103443266,222.5524173534931,270.3362128936099,190.87409304718366,541.3435218632673,367.8905856157253,373.1569549176745,266.35394438950743,514.298883063879,332.56178690046,216.58757424229813,156.38621406397874,85.27292877262431,93.7116792028597,422.0678837507007,347.52525393613246,459.2086193371553,305.2625636522464,288.0016943662509,200.31992749973963,309.368469010455,227.61124557433152,597.1256628529874,537.88308119204,447.89930936658146,328.36417990573347,265.1727040518,187.92061148293416,327.77375707103755,228.93322504031684,482.4960893384592,349.5503946131576,380.3718609856526,253.49191040606556,251.1385548172339,181.08877273005538,286.18542626092477
2005,11,248.52096,246.07620391560002,0.06634712722815095,230.86480093722713,431.0491205029738,334.8352005192319,284.8794435065333,295.03307160142697,264.36577228224724,241.32362651986796,220.7491507439372,366.5071629979682,327.8194366358538,425.013433716505,344.28220184610325,436.99093501587095,376.9663249270979,621.7902923892511,591.3782011546651,562.7207133927959,469.1922647341104,501.025004501523,440.06939519548473,239.15826283087748,222.8864196999231,450.1555426944147,474.140681975325,304.9997200787336,266.48318333072785,425.08198007340906,339.35795520436477,501.62902155094713,536.7518102462988,349.7102004282162,297.11512532135396,380.321108866367,326.8369809240394,526.1057396632017,464.1591379393029,369.06059233205406,306.8915495679436,405.65693593407855,326.1551633887837,454.18135403012707,482.8590411511876,477.8854759180998,379.10677522348095,484.17891655817414,504.45161387598284,390.81288662593875,345.79692916562595,557.3681191206612,616.310625588095,597.0918364866507,510.82827312915316,388.7933382703049
2005,12,239.73321599999997,258.3674680946,0.073410880722004,262.08169002920937,394.6262660610123,441.3495757023123,444.10351882605397,255.96926311011006,285.31688452993296,584.4261209351598,544.5057263723088,400.04628902465635,391.6270615973049,314.58297866603834,320.1663886872264,414.48785550487554,426.51560192272365,397.5148026295166,434.17461041904124,456.73765882970804,414.3256911815798,447.1087089372276,452.5146607486031,438.2576342128489,423.4991997641473,351.9363446699858,342.0673766223253,387.78725810625025,371.98697406661336,520.8668451590573,516.8533552963027,397.7263134038563,379.9406890655666,366.41899111657915,356.01208033418385,222.10796939210687,227.53428898879844,374.1991555687298,330.95402738365414,527.8964844862977,552.3149618129854,597.1825546054644,524.482057062428,459.53384677155634,463.3510208056759,301.2929560663702,319.9183328416171,206.9254405859948,238.6932551337134,287.6969639003628,289.31738572871956,351.32373548436436,331.52421177163177,362.28090465588,346.62991753327105,389.13317113985636
2006,1,251.34105599999998,299.5125147556,-0.5133361243552259,266.7579691761136,376.04117850060464,440.7410799171961,415.9331240473061,419.9637110396126,359.01886176590415,302.41493018034254,299.17459460458144,367.1867457066891,333.3947979939758,367.4783962040259,361.8294493684348,344.3255888468191,337.72020376816783,317.44409531976663,323.18370989721046,405.70371978167947,394.2644078771018,390.11543734466983,372.0207066797786,295.6670710307754,306.2728967172026,372.71505240155443,411.0178520870971,270.0381418000428,260.54266698655755,239.4177879263141,242.37728400427636,564.7780342350801,634.4637411205514,393.733294824489,351.10020934071,354.62319756121406,309.65513962480674,479.242114902571,454.8756939166164,494.3010981847026,455.17106666800635,405.6467941097678,392.97981996260285,455.32663792846057,420.8936152016912,245.50487555786387,261.2083466028767,358.50202666519846,339.4991681079886,321.8647273002575,332.59713055820333,412.9512125972336,386.55248579338115,381.3436911487893,355.5582031784617,364.45220703493965
2006,2,263.11651199999994,277.5593770755,-0.0400449301922793,264.490108619909,403.3928376266676,546.123459557258,535.4664793140554,364.4391095287188,351.9448224570419,388.9394761955249,380.3038905564226,358.7478296527973,360.02119443838876,468.6387929190209,474.6078503808752,371.82897342817563,327.74293256711456,266.0998299552674,273.2574126868434,589.7922886569004,588.5897554775511,407.0806801473607,384.87870806582094,517.8084677042157,485.7756134611634,474.86275497592595,459.1491418236477,280.89098845939446,254.75188514844854,605.9901668050745,583.3115445877625,292.3018737232073,275.3659228602284,304.48400842782667,299.3739801045974,441.48797995347314,442.01952181171555,390.3660406396489,365.3601146185882,348.747259376242,330.07266100589686,346.5006685423155,309.36506596638725,310.8724084434391,303.70019139817987,174.68055350191324,204.9249324703917,393.52762914667943,379.5196615138217,449.6240203469117,418.1541991466605,505.1440657003887,515.2241810768559,485.841614879011,440.3943105646222,389.73103894012326
2006,3,332.749728,406.0561080269,0.37921141617940357,354.7810357334717,423.9751814949233,486.2480665107894,534.5547293569555,501.12571635816255,433.1671158559276,435.8671441414201,390.06498863237584,600.8458699037955,528.554250149672,429.9536459151429,401.3415449381068,355.5135198056013,314.84911520385543,382.6348362657558,339.98128229666776,428.1484612059184,396.4835733140469,368.9857384043888,331.6942307504448,257.9156792293285,246.30963696550026,370.43559414088816,371.20443718655855,370.07651606823475,369.11977000424747,433.1247849727247,409.838710481597,361.6540947158827,326.5156750280001,360.28644105709304,323.6504991593333,367.08332521614625,346.5734649332385,486.39678258931923,414.0771138844492,295.530735929331,288.09131766669856,520.5768100521844,450.9244470834388,380.0902573651156,366.3714460093604,632.5075697607872,533.8831202507746,378.25723516541404,352.65437995521734,553.6540455934418,512.5972434149625,308.00747582235624,288.0271489636637,534.459191183859,474.1794101090433,389.78834606376546
2006,4,285.432768,360.7798219769,-0.9589086103142336,329.75183664590065,388.6615417781913,347.79602624943305,350.5732130401475,322.7224998726704,319.3410543618441,294.55731136408053,333.84335148945195,332.26560814782874,333.62359661259813,320.8440502549755,336.99406925691596,229.28824487723455,282.37288821822716,494.1359850384266,496.04749845862364,293.8660356108449,305.1365192142305,431.035628541131,398.44631467945237,425.7177000780293,452.9828934255234,417.54216764850224,418.6513284160849,388.14880641156367,359.20087326420037,424.9283208071081,449.13247344241694,422.5074978144452,370.95712652011434,503.1282234846883,569.0372973742769,345.40418203521284,316.8920204901803,480.45741291197214,404.7076595332789,447.8681815900244,382.52014051807714,355.9873747132066,325.2623014577535,514.4036459408593,485.3966593076538,302.1815021583739,274.8285354773049,428.9414161327797,426.15556572836977,428.7848498929995,421.2489722827089,430.88217671832024,367.5728718082013,333.14369616007065,369.5957888660654,382.020840529748
2006,5,236.265984,332.47632792089996,-1.8549315455406639,300.15487230644817,321.5531718230761,350.0954943761883,289.5701831868718,323.1527320861103,313.09403558404114,228.08945624990668,246.05498095284892,379.42481655493583,335.3629203965278,255.13019452026316,288.22106961343826,278.69807823830917,295.8017637143245,247.11066081105986,308.73010293477614,398.86240538318975,401.4280920256423,344.22089184933077,318.1797858431629,356.6327006921989,322.9107044785199,341.3080296350945,315.1358144475404,529.9261999471225,518.1684417807994,321.61177565677525,295.98663097097403,348.035466359386,366.24537811377945,330.59971645694543,312.5591782575209,200.54384537639754,245.3992919379997,251.70728004311403,252.7533346114682,290.0137462528709,269.9652234032892,222.99190731134766,246.2980597376048,383.3172324443444,356.9481067441683,358.51848324479556,373.9332457237453,282.4588226122065,275.2614996094573,395.8700720253338,328.4338039567589,324.1746001920563,301.918158544157,296.33468725761907,301.5197252847969,315.19518127416853
2006,6,184.532256,298.7141336309,-2.0404954199399588,231.81362834473347,167.77488918036576,237.03271608107968,163.9631752665713,205.45113138778333,163.2990475096792,126.22449803194638,121.77596857113083,137.18607781267676,129.1483534045477,155.81502826374876,137.01183337721022,143.4720383241561,119.39500287167988,211.02430608793236,154.92434038135863,220.324412551461,165.14409439697644,152.28767749514148,138.10478069154973,133.26178191197738,130.79146182343638,132.2020833628763,122.86843855507037,187.0998585015943,131.75098402274267,99.18932452007209,103.63597641237328,228.29857378875624,163.26539256753833,139.15893966487573,114.5011664805478,215.7089222219415,161.79593360387187,88.32291515930987,98.09045162786282,80.62142571927731,95.10453899008094,130.30629108749633,115.83363900323134,134.50483064646258,118.90809050259523,200.58326744466078,180.1996940744659,87.35084261401927,109.80095600800514,224.26908934819625,161.45869457257342,209.5990820672287,157.97397521330225,315.0771154144742,235.39599153416296,139.7656792585026
2006,7,152.122752,255.7970525629,-0.6475546889315624,159.42025360818036,170.23875326952248,279.4667474789602,250.3296114430817,63.05021864239017,52.50700245359621,183.24147347183663,91.12373529828083,158.58027334268695,86.93175589309418,219.8152493392006,122.29374219376436,121.26720780296091,65.24247985294049,153.14763069713172,84.24496045870916,133.37871743069616,72.00910038267014,210.30050902810027,126.16410060343293,336.7265656032871,188.979549755037,212.22059800810354,140.4833197990259,96.44087476024522,62.46489191346383,71.55271444279191,56.117788466969394,148.38777719728913,74.60203521994337,78.56096722653258,55.33479573292634,114.87599067546034,61.838051512557314,129.69285063323764,67.35823828146913,130.3843443246905,78.28564046469259,121.68082562916123,65.14611820546975,282.7334350664476,250.90168545451607,223.91253333683105,116.9070968703309,239.1387283161207,116.17761885640526,170.95496937624384,94.2590020295981,156.4058107363674,77.79785581401534,151.70577623759334,77.71377766336991,101.40855818477439
2006,8,120.975552,184.7864519479,-0.10881353909476416,121.3245541720117,121.71678308078349,127.72123890804282,69.90434162392039,129.3248773148495,64.37724572724525,114.4669379765005,56.316976179727824,119.73190677022993,58.43797763698526,113.49684929724665,58.278836251685306,73.73445283012444,43.682559121154995,118.868039172512,57.55863262780338,154.627887617978,72.49301081566438,231.4154924951825,136.0849398256064,166.00291542190502,77.828121048209,111.24976733510437,55.14289488022731,53.55924280076026,38.00707964153742,181.93964094859564,86.05285125275326,88.04023477749058,53.20876192832686,81.2330567708657,48.328611632314534,72.45132157504136,46.27869793391547,195.9830250028645,95.40263405293614,66.24401577118567,41.27306372306729,170.24137882578066,90.5373090123926,67.66463444570265,45.984559845339895,89.92181972756761,49.04523000404365,182.07871122628163,116.67856800911109,82.6979817291274,47.703699679801524,130.017862886144,74.31890080131983,120.20628539250352,58.092302686662634,65.64071223767007
2006,9,95.211072,154.48951796,1.5120466134100887,102.60689614720945,61.60582946971329,33.4614706690992,21.502608721522286,102.6496063073978,47.54206232735663,72.82271556142697,32.96118995142946,41.95126553896792,23.506691230877053,60.27627991560796,28.62397231661556,29.395005510208783,20.607822348427526,68.46942672072569,31.36389464191161,77.32317215321504,34.729219186695794,86.27212802606988,38.64654614137472,94.6751287053818,42.895663360720796,75.3739226833956,33.9481363746875,59.47323723602505,28.37239307303553,46.78185060708861,24.74031773093594,61.85617829907795,29.12734742646466,34.9320480763134,21.836043547020473,140.31331648157024,81.6907156968808,54.395812495703815,26.844991982705164,47.61725897547713,24.961270313697554,22.43649625963053,19.161311075489056,47.957837184203946,25.052020426644162,57.528606587196,27.774754292668312,92.32137779414424,41.643453631968036,30.82792862419343,20.91869652429129,62.65153664773033,29.385082823388057,38.382129682980754,22.64024952324877,31.21905818680227
2006,10,403.507872,363.78874225780004,0.9720492849716841,317.2519220056359,383.3585626843486,436.84670631743995,436.14942171020925,387.49985445157745,331.1980889791941,355.1519965577064,330.00944368472676,265.16073895804885,263.3897348073907,305.6634179934722,290.505778710085,611.7102206816821,674.2068067778404,297.25431150033364,279.760946479153,335.17320584801683,295.26153416995936,305.1478675236895,277.3798370301945,362.4035176615106,330.70509436876324,570.1927784598792,524.5893186767393,465.8850226512636,402.04091606101355,288.531993185088,280.27991719853156,513.8028856345568,456.52438844864037,534.185274216734,542.093381890589,485.7869597873275,433.730969223098,373.30033108608563,329.69276782613696,269.6785656092147,261.050375119004,336.86673062273144,317.0314333145368,390.17809071618944,352.6093500710198,480.57576194713704,409.56201202885427,359.5809911662889,330.33705811375114,438.856016148805,384.4316958442162,187.28202154453774,210.97469043368045,227.24880683939554,233.36271848514323,359.0751071780988
2006,11,407.733696,362.9335616278,0.9670901502907997,367.9264150186955,386.2259685844001,297.02548974608123,312.6833429137572,340.1591401186538,354.8843774688155,362.7059316605683,348.8043110438195,408.4823849219244,402.4243563048488,345.15459742877954,339.330539475432,290.7266208309377,307.5018646126685,408.46160637855553,407.2520026777387,455.553525074198,421.37603497579903,286.28709799020737,304.70207572116465,341.08034441323343,374.98266670853104,293.3131076899599,298.6763634425622,469.3885785002606,497.136546634247,487.85536089884494,476.35539143909256,311.08112243116733,323.18514706191644,329.14841776968444,358.9929261025513,319.3142058768196,334.6176310316489,370.9601699349165,430.4405350441974,499.37522419325467,474.64279366760593,423.8862129272635,409.34203208367444,526.8016259590985,529.0094785790811,584.6726342806073,565.474501324616,374.62800055709823,448.60604733023604,384.80469632566314,384.2700736120565,445.77278959473387,407.4139241006534,299.0103291074909,316.83890162772934,393.1577545993777
2006,12,409.7649599999999,355.1904203379,-0.6975572866972912,389.9082467690504,362.9149301442527,324.1130295635659,341.5905190276013,581.356964283172,567.4664035640707,365.5066662065523,385.4034322482608,378.65930522181884,381.9250382417287,268.6599934969961,298.1820610842119,586.8225779776692,613.9534879638145,255.173945789906,287.1201310343208,238.18473278013323,272.9440585190861,395.5355685434196,416.5515995307344,318.4834609436607,318.04929860763184,392.44423771702316,400.50450559628484,300.27712947913136,334.70456739144873,376.0413378443237,391.480407044312,445.68561837152106,463.38168882227063,343.0120601911701,374.42084453890703,393.5663582942057,379.96485917575575,364.1045294047761,358.39982322526646,328.1243438328768,378.4369705507226,309.6720950448317,357.415562226156,336.7398006121308,374.78810281436694,375.60374886564983,418.3952955959742,549.6197179118259,507.9192763348931,226.6593837877275,262.10921703966164,270.4351175430054,293.1305337971874,348.3915298992258,391.5825951053763,382.79281116320175
2007,1,385.2938879999999,362.19292256290004,-0.8056364494931307,433.91720655932755,355.06459979080995,297.6802768082268,396.52532557323093,425.0473157098701,534.647857985668,327.1549233646829,417.85108000175694,355.3502493869238,395.7586336725954,308.2428684573331,384.45819271111435,323.5840979997134,392.0836261229043,370.3908453535604,459.85119894430494,312.12287334204376,373.4042849312041,293.77589199816293,335.2892171628467,406.5082849108866,461.53923917494905,288.238824019668,360.39937520480146,556.581871292593,591.1495151062279,427.32720895480384,499.87346143654764,368.62619013016536,457.9233087183404,236.46561572260953,313.0179280751109,451.1718586444481,511.1243272855098,193.54311859007652,275.516554190302,286.57687465895464,352.6351034205067,308.7528312423226,386.98899414137463,388.569779312395,451.4365325420466,629.7782044608068,760.4555908824888,391.7467449919202,412.0515668693666,307.27937637964965,339.6531840662437,275.834322052308,368.423376229615,346.26454698612315,381.20345720448563,424.5304372661417
2007,2,386.48275199999995,381.2470700049,-0.3863498261191447,406.7905102718435,403.4026928468186,430.65182614200125,478.57379390110447,462.1260468310524,452.75790117183953,506.3383884902727,578.4560257250896,352.97543894970636,352.25004049083276,403.6196874126741,420.7274659430126,395.273750330073,458.8529772227853,365.43480806461196,386.7900504230332,489.8342893391097,527.2384446802366,361.9135493310036,388.0338013889331,244.50513155649435,295.0099565013988,371.14230586302176,375.06259883815363,393.1962466530871,406.5603142729658,288.111948146425,336.3524554842479,506.7026830029045,512.0807724810682,319.9591215933741,343.1568035883784,328.94991926541405,351.98253901306174,362.33688574543083,397.0701967395031,425.59423210805596,433.1934413026419,451.3691223139036,509.96112397786004,512.3702616649846,537.1360331700502,386.8107263630118,430.6346957368278,533.4029456388291,617.5728465721135,421.3624493478513,459.8587726707306,398.8657057425628,420.846366005498,372.2198512746091,395.94136829906597,434.64403142401727
